SID,ISO_TIME,NATURE,LAT,LON,USA_WIND,year
1957101N05136,1957-04-11 18:00:00,TS,6.5,134.6,20.0,1957
1957101N05136,1957-04-11 21:00:00,TS,6.7,134.4,28.0,1957
1957101N05136,1957-04-12 00:00:00,TS,6.9,134.2,35.0,1957
1957101N05136,1957-04-12 03:00:00,TS,7.1,133.8,35.0,1957
1957101N05136,1957-04-12 06:00:00,TS,7.3,133.4,35.0,1957
1957101N05136,1957-04-12 09:00:00,TS,7.6,132.9,35.0,1957
1957101N05136,1957-04-12 12:00:00,TS,7.9,132.3,35.0,1957
1957101N05136,1957-04-12 15:00:00,TS,8.2,131.8,35.0,1957
1957101N05136,1957-04-12 18:00:00,TS,8.5,131.3,35.0,1957
1957101N05136,1957-04-12 21:00:00,TS,8.8,130.7,40.0,1957
1957101N05136,1957-04-13 00:00:00,TS,9.1,130.1,45.0,1957
1957101N05136,1957-04-13 03:00:00,TS,9.4,129.6,45.0,1957
1957101N05136,1957-04-13 06:00:00,TS,9.7,129.2,45.0,1957
1957101N05136,1957-04-13 09:00:00,TS,10.0,128.9,45.0,1957
1957101N05136,1957-04-13 12:00:00,TS,10.3,128.7,45.0,1957
1957101N05136,1957-04-13 15:00:00,TS,10.6,128.4,45.0,1957
1957101N05136,1957-04-13 18:00:00,TS,11.0,128.2,45.0,1957
1957101N05136,1957-04-13 21:00:00,TS,11.4,128.0,63.0,1957
1957101N05136,1957-04-14 00:00:00,TS,11.8,127.9,80.0,1957
1957101N05136,1957-04-14 03:00:00,TS,12.1,127.8,80.0,1957
1957101N05136,1957-04-14 06:00:00,TS,12.4,127.8,80.0,1957
1957101N05136,1957-04-14 09:00:00,TS,12.8,127.7,80.0,1957
1957101N05136,1957-04-14 12:00:00,TS,13.2,127.6,80.0,1957
1957101N05136,1957-04-14 15:00:00,TS,13.6,127.5,80.0,1957
1957101N05136,1957-04-14 18:00:00,TS,14.0,127.5,80.0,1957
1957101N05136,1957-04-14 21:00:00,TS,14.4,127.5,80.0,1957
1957101N05136,1957-04-15 00:00:00,TS,14.7,127.5,80.0,1957
1957101N05136,1957-04-15 03:00:00,TS,15.1,127.5,90.0,1957
1957101N05136,1957-04-15 06:00:00,TS,15.5,127.5,100.0,1957
1957101N05136,1957-04-15 09:00:00,TS,15.8,127.4,95.0,1957
1957101N05136,1957-04-15 12:00:00,TS,16.0,127.4,90.0,1957
1957101N05136,1957-04-15 15:00:00,TS,16.2,127.3,85.0,1957
1957101N05136,1957-04-15 18:00:00,TS,16.4,127.2,80.0,1957
1957101N05136,1957-04-15 21:00:00,TS,16.6,127.0,65.0,1957
1957101N05136,1957-04-16 00:00:00,TS,16.7,126.8,50.0,1957
1957101N05136,1957-04-16 03:00:00,TS,16.9,126.6,45.0,1957
1957101N05136,1957-04-16 06:00:00,TS,17.0,126.5,40.0,1957
1957101N05136,1957-04-16 09:00:00,TS,17.1,126.2,40.0,1957
1957101N05136,1957-04-16 12:00:00,TS,17.2,126.0,40.0,1957
1957101N05136,1957-04-16 15:00:00,TS,17.4,125.8,40.0,1957
1957101N05136,1957-04-16 18:00:00,TS,17.5,125.7,40.0,1957
1957101N05136,1957-04-16 21:00:00,TS,17.6,125.5,40.0,1957
1957101N05136,1957-04-17 00:00:00,TS,17.7,125.3,40.0,1957
1957101N05136,1957-04-17 03:00:00,TS,17.8,125.0,40.0,1957
1957101N05136,1957-04-17 06:00:00,TS,18.0,124.7,40.0,1957
1957101N05136,1957-04-17 09:00:00,TS,18.1,124.4,40.0,1957
1957101N05136,1957-04-17 12:00:00,TS,18.2,124.0,40.0,1957
1957101N05136,1957-04-17 15:00:00,TS,18.3,123.7,40.0,1957
1957101N05136,1957-04-17 18:00:00,TS,18.3,123.3,40.0,1957
1957101N05136,1957-04-17 21:00:00,TS,18.3,122.9,35.0,1957
1957101N05136,1957-04-18 00:00:00,TS,18.3,122.4,30.0,1957
1957168N05156,1957-06-18 06:00:00,TS,7.6,152.4,35.0,1957
1957168N05156,1957-06-18 09:00:00,TS,8.0,152.0,38.0,1957
1957168N05156,1957-06-18 12:00:00,TS,8.5,151.6,40.0,1957
1957168N05156,1957-06-18 15:00:00,TS,8.9,151.1,40.0,1957
1957168N05156,1957-06-18 18:00:00,TS,9.3,150.6,40.0,1957
1957168N05156,1957-06-18 21:00:00,TS,10.0,149.9,40.0,1957
1957168N05156,1957-06-19 00:00:00,TS,10.6,149.1,40.0,1957
1957168N05156,1957-06-19 03:00:00,TS,10.9,148.8,40.0,1957
1957168N05156,1957-06-19 06:00:00,TS,11.2,148.4,40.0,1957
1957168N05156,1957-06-19 09:00:00,TS,11.4,147.4,45.0,1957
1957168N05156,1957-06-19 12:00:00,TS,11.6,146.2,50.0,1957
1957168N05156,1957-06-19 15:00:00,TS,11.6,145.2,50.0,1957
1957168N05156,1957-06-19 18:00:00,TS,11.6,144.2,50.0,1957
1957168N05156,1957-06-19 21:00:00,TS,11.7,143.4,55.0,1957
1957168N05156,1957-06-20 00:00:00,TS,11.9,142.5,60.0,1957
1957168N05156,1957-06-20 03:00:00,TS,12.1,141.5,63.0,1957
1957168N05156,1957-06-20 06:00:00,TS,12.4,140.5,65.0,1957
1957168N05156,1957-06-20 09:00:00,TS,12.6,139.6,73.0,1957
1957168N05156,1957-06-20 12:00:00,TS,12.8,138.7,80.0,1957
1957168N05156,1957-06-20 15:00:00,TS,13.0,137.7,85.0,1957
1957168N05156,1957-06-20 18:00:00,TS,13.2,136.7,90.0,1957
1957168N05156,1957-06-20 21:00:00,TS,13.3,135.8,95.0,1957
1957168N05156,1957-06-21 00:00:00,TS,13.3,134.8,100.0,1957
1957168N05156,1957-06-21 03:00:00,TS,13.4,133.8,110.0,1957
1957168N05156,1957-06-21 06:00:00,TS,13.4,132.9,120.0,1957
1957168N05156,1957-06-21 09:00:00,TS,13.4,132.1,125.0,1957
1957168N05156,1957-06-21 12:00:00,TS,13.5,131.4,130.0,1957
1957168N05156,1957-06-21 15:00:00,TS,13.6,130.6,135.0,1957
1957168N05156,1957-06-21 18:00:00,TS,13.8,129.9,140.0,1957
1957168N05156,1957-06-21 21:00:00,TS,14.0,129.2,143.0,1957
1957168N05156,1957-06-22 00:00:00,TS,14.2,128.6,145.0,1957
1957168N05156,1957-06-22 03:00:00,TS,14.5,128.3,148.0,1957
1957168N05156,1957-06-22 06:00:00,TS,14.8,128.1,150.0,1957
1957168N05156,1957-06-22 09:00:00,TS,15.1,127.6,150.0,1957
1957168N05156,1957-06-22 12:00:00,TS,15.5,127.1,150.0,1957
1957168N05156,1957-06-22 15:00:00,TS,15.9,126.6,150.0,1957
1957168N05156,1957-06-22 18:00:00,TS,16.2,126.2,150.0,1957
1957168N05156,1957-06-22 21:00:00,TS,16.5,126.0,145.0,1957
1957168N05156,1957-06-23 00:00:00,TS,16.8,125.8,140.0,1957
1957168N05156,1957-06-23 03:00:00,TS,17.1,125.3,138.0,1957
1957168N05156,1957-06-23 06:00:00,TS,17.5,124.8,135.0,1957
1957168N05156,1957-06-23 09:00:00,TS,17.8,124.5,135.0,1957
1957168N05156,1957-06-23 12:00:00,TS,18.1,124.2,135.0,1957
1957168N05156,1957-06-23 15:00:00,TS,18.3,123.8,135.0,1957
1957168N05156,1957-06-23 18:00:00,TS,18.5,123.5,135.0,1957
1957168N05156,1957-06-23 21:00:00,TS,18.8,123.2,135.0,1957
1957168N05156,1957-06-24 00:00:00,TS,19.1,122.9,135.0,1957
1957168N05156,1957-06-24 03:00:00,TS,19.4,122.6,138.0,1957
1957168N05156,1957-06-24 06:00:00,TS,19.6,122.3,140.0,1957
1957168N05156,1957-06-24 09:00:00,TS,20.0,122.1,140.0,1957
1957168N05156,1957-06-24 12:00:00,TS,20.3,122.0,140.0,1957
1957168N05156,1957-06-24 15:00:00,TS,20.6,121.9,140.0,1957
1957168N05156,1957-06-24 18:00:00,TS,21.0,121.8,140.0,1957
1957168N05156,1957-06-24 21:00:00,TS,21.3,121.7,140.0,1957
1957168N05156,1957-06-25 00:00:00,TS,21.6,121.6,140.0,1957
1957168N05156,1957-06-25 03:00:00,TS,21.9,121.5,120.0,1957
1957168N05156,1957-06-25 06:00:00,TS,22.4,121.3,100.0,1957
1957168N05156,1957-06-25 09:00:00,TS,22.8,121.2,95.0,1957
1957168N05156,1957-06-25 12:00:00,TS,23.3,121.3,90.0,1957
1957168N05156,1957-06-25 15:00:00,TS,23.9,121.5,83.0,1957
1957168N05156,1957-06-25 18:00:00,TS,24.6,121.9,75.0,1957
1957168N05156,1957-06-25 21:00:00,TS,25.3,122.4,73.0,1957
1957168N05156,1957-06-26 00:00:00,TS,26.1,122.9,70.0,1957
1957168N05156,1957-06-26 03:00:00,TS,27.0,123.4,68.0,1957
1957168N05156,1957-06-26 06:00:00,TS,27.9,123.9,65.0,1957
1957168N05156,1957-06-26 09:00:00,TS,28.8,124.1,65.0,1957
1957168N05156,1957-06-26 12:00:00,TS,29.8,124.3,65.0,1957
1957168N05156,1957-06-26 15:00:00,TS,30.7,124.8,65.0,1957
1957168N05156,1957-06-26 18:00:00,TS,31.7,125.5,65.0,1957
1957168N05156,1957-06-26 21:00:00,TS,32.4,126.3,60.0,1957
1957168N05156,1957-06-27 15:00:00,TS,35.2,135.9,43.0,1957
1957168N05156,1957-06-27 18:00:00,TS,35.0,136.0,40.0,1957
1957168N05156,1957-06-27 21:00:00,TS,35.0,136.2,38.0,1957
1957168N05156,1957-06-28 00:00:00,TS,35.0,136.3,35.0,1957
1957168N05156,1957-06-28 03:00:00,TS,35.0,136.4,33.0,1957
1957168N05156,1957-06-28 06:00:00,TS,35.1,136.5,30.0,1957
1957168N05156,1957-06-28 09:00:00,TS,35.3,136.7,25.0,1957
1957168N05156,1957-06-28 12:00:00,TS,35.5,137.0,20.0,1957
1957192N07141,1957-07-11 00:00:00,TS,8.3,139.5,35.0,1957
1957192N07141,1957-07-11 03:00:00,TS,8.7,138.8,35.0,1957
1957192N07141,1957-07-11 06:00:00,TS,9.0,138.1,35.0,1957
1957192N07141,1957-07-11 09:00:00,TS,9.3,137.4,35.0,1957
1957192N07141,1957-07-11 12:00:00,TS,9.5,136.8,35.0,1957
1957192N07141,1957-07-11 15:00:00,TS,9.7,136.2,35.0,1957
1957192N07141,1957-07-11 18:00:00,TS,9.9,135.5,35.0,1957
1957192N07141,1957-07-11 21:00:00,TS,10.2,134.7,38.0,1957
1957192N07141,1957-07-12 00:00:00,TS,10.5,134.0,40.0,1957
1957192N07141,1957-07-12 03:00:00,TS,10.8,133.3,40.0,1957
1957192N07141,1957-07-12 06:00:00,TS,11.1,132.5,40.0,1957
1957192N07141,1957-07-12 09:00:00,TS,11.4,131.7,40.0,1957
1957192N07141,1957-07-12 12:00:00,TS,11.6,131.0,40.0,1957
1957192N07141,1957-07-12 15:00:00,TS,11.7,130.4,50.0,1957
1957192N07141,1957-07-12 18:00:00,TS,11.9,130.0,60.0,1957
1957192N07141,1957-07-12 21:00:00,TS,12.0,129.4,68.0,1957
1957192N07141,1957-07-13 00:00:00,TS,12.3,128.9,75.0,1957
1957192N07141,1957-07-13 03:00:00,TS,12.5,128.5,75.0,1957
1957192N07141,1957-07-13 06:00:00,TS,12.7,128.1,75.0,1957
1957192N07141,1957-07-13 09:00:00,TS,12.9,127.8,78.0,1957
1957192N07141,1957-07-13 12:00:00,TS,13.3,127.4,80.0,1957
1957192N07141,1957-07-13 15:00:00,TS,13.7,127.0,80.0,1957
1957192N07141,1957-07-13 18:00:00,TS,14.3,126.5,80.0,1957
1957192N07141,1957-07-13 21:00:00,TS,14.8,126.0,85.0,1957
1957192N07141,1957-07-14 00:00:00,TS,15.4,125.4,90.0,1957
1957192N07141,1957-07-14 03:00:00,TS,15.9,124.7,90.0,1957
1957192N07141,1957-07-14 06:00:00,TS,16.3,123.9,90.0,1957
1957192N07141,1957-07-14 09:00:00,TS,16.7,123.2,90.0,1957
1957192N07141,1957-07-14 12:00:00,TS,17.1,122.5,90.0,1957
1957192N07141,1957-07-14 15:00:00,TS,17.4,121.9,90.0,1957
1957192N07141,1957-07-14 18:00:00,TS,17.6,121.4,90.0,1957
1957192N07141,1957-07-14 21:00:00,TS,17.9,120.9,85.0,1957
1957192N07141,1957-07-15 00:00:00,TS,18.1,120.3,80.0,1957
1957192N07141,1957-07-15 03:00:00,TS,18.3,119.8,78.0,1957
1957192N07141,1957-07-15 06:00:00,TS,18.5,119.3,75.0,1957
1957192N07141,1957-07-15 09:00:00,TS,18.6,118.7,75.0,1957
1957192N07141,1957-07-15 12:00:00,TS,18.8,118.1,75.0,1957
1957192N07141,1957-07-15 15:00:00,TS,19.1,117.6,75.0,1957
1957192N07141,1957-07-15 18:00:00,TS,19.4,117.2,75.0,1957
1957192N07141,1957-07-15 21:00:00,TS,19.7,117.0,78.0,1957
1957192N07141,1957-07-16 00:00:00,TS,20.2,116.7,80.0,1957
1957192N07141,1957-07-16 03:00:00,TS,20.8,116.4,75.0,1957
1957192N07141,1957-07-16 06:00:00,TS,21.5,115.9,70.0,1957
1957192N07141,1957-07-16 09:00:00,TS,22.1,115.5,65.0,1957
1957192N07141,1957-07-16 12:00:00,TS,22.7,114.9,60.0,1957
1957192N07141,1957-07-16 15:00:00,TS,23.2,114.1,55.0,1957
1957192N07141,1957-07-16 18:00:00,TS,23.8,113.1,50.0,1957
1957192N07141,1957-07-16 21:00:00,TS,24.4,112.2,45.0,1957
1957192N07141,1957-07-17 09:00:00,TS,26.1,108.2,28.0,1957
1957192N07141,1957-07-17 12:00:00,TS,26.5,107.3,25.0,1957
1957223N08145,1957-08-12 18:00:00,TS,9.5,137.6,30.0,1957
1957223N08145,1957-08-12 21:00:00,TS,9.8,137.2,30.0,1957
1957223N08145,1957-08-13 00:00:00,TS,10.2,136.8,30.0,1957
1957223N08145,1957-08-13 03:00:00,TS,10.5,136.4,33.0,1957
1957223N08145,1957-08-13 06:00:00,TS,10.9,136.1,35.0,1957
1957223N08145,1957-08-13 09:00:00,TS,11.3,135.8,38.0,1957
1957223N08145,1957-08-13 12:00:00,TS,11.7,135.6,40.0,1957
1957223N08145,1957-08-13 15:00:00,TS,12.1,135.4,40.0,1957
1957223N08145,1957-08-13 18:00:00,TS,12.6,135.2,40.0,1957
1957223N08145,1957-08-13 21:00:00,TS,13.0,135.2,40.0,1957
1957223N08145,1957-08-14 00:00:00,TS,13.5,135.2,40.0,1957
1957223N08145,1957-08-14 03:00:00,TS,14.0,135.4,43.0,1957
1957223N08145,1957-08-14 06:00:00,TS,14.4,135.5,45.0,1957
1957223N08145,1957-08-14 09:00:00,TS,14.8,135.4,48.0,1957
1957223N08145,1957-08-14 12:00:00,TS,15.1,135.3,50.0,1957
1957223N08145,1957-08-14 15:00:00,TS,15.4,135.1,50.0,1957
1957223N08145,1957-08-14 18:00:00,TS,15.7,134.9,50.0,1957
1957223N08145,1957-08-14 21:00:00,TS,16.0,134.8,55.0,1957
1957223N08145,1957-08-15 00:00:00,TS,16.3,134.7,60.0,1957
1957223N08145,1957-08-15 03:00:00,TS,16.6,134.7,65.0,1957
1957223N08145,1957-08-15 06:00:00,TS,16.9,134.8,70.0,1957
1957223N08145,1957-08-15 09:00:00,TS,17.2,134.9,73.0,1957
1957223N08145,1957-08-15 12:00:00,TS,17.5,135.1,75.0,1957
1957223N08145,1957-08-15 15:00:00,TS,17.8,135.3,75.0,1957
1957223N08145,1957-08-15 18:00:00,TS,18.2,135.4,75.0,1957
1957223N08145,1957-08-15 21:00:00,TS,18.5,135.5,78.0,1957
1957223N08145,1957-08-16 00:00:00,TS,18.8,135.5,80.0,1957
1957223N08145,1957-08-16 03:00:00,TS,19.1,135.4,85.0,1957
1957223N08145,1957-08-16 06:00:00,TS,19.5,135.0,90.0,1957
1957223N08145,1957-08-16 09:00:00,TS,19.9,134.5,90.0,1957
1957223N08145,1957-08-16 12:00:00,TS,20.3,133.9,90.0,1957
1957223N08145,1957-08-16 15:00:00,TS,20.5,133.4,95.0,1957
1957223N08145,1957-08-16 18:00:00,TS,20.7,133.0,100.0,1957
1957223N08145,1957-08-16 21:00:00,TS,20.7,132.7,100.0,1957
1957223N08145,1957-08-17 00:00:00,TS,20.8,132.5,100.0,1957
1957223N08145,1957-08-17 03:00:00,TS,20.9,132.2,103.0,1957
1957223N08145,1957-08-17 06:00:00,TS,21.1,131.9,105.0,1957
1957223N08145,1957-08-17 09:00:00,TS,21.2,131.7,108.0,1957
1957223N08145,1957-08-17 12:00:00,TS,21.4,131.4,110.0,1957
1957223N08145,1957-08-17 15:00:00,TS,21.7,131.1,115.0,1957
1957223N08145,1957-08-17 18:00:00,TS,22.0,130.8,120.0,1957
1957223N08145,1957-08-17 21:00:00,TS,22.2,130.4,125.0,1957
1957223N08145,1957-08-18 00:00:00,TS,22.6,130.2,130.0,1957
1957223N08145,1957-08-18 03:00:00,TS,22.9,130.0,133.0,1957
1957223N08145,1957-08-18 06:00:00,TS,23.4,130.0,135.0,1957
1957223N08145,1957-08-18 09:00:00,TS,24.1,130.0,133.0,1957
1957223N08145,1957-08-18 12:00:00,TS,24.8,129.9,130.0,1957
1957223N08145,1957-08-18 15:00:00,TS,25.5,129.8,125.0,1957
1957223N08145,1957-08-18 18:00:00,TS,26.1,129.6,120.0,1957
1957223N08145,1957-08-18 21:00:00,TS,26.8,129.3,118.0,1957
1957223N08145,1957-08-19 00:00:00,TS,27.5,128.9,115.0,1957
1957223N08145,1957-08-19 03:00:00,TS,28.0,128.4,113.0,1957
1957223N08145,1957-08-19 06:00:00,TS,28.4,128.0,110.0,1957
1957223N08145,1957-08-19 09:00:00,TS,28.7,127.5,105.0,1957
1957223N08145,1957-08-19 12:00:00,TS,29.1,127.3,100.0,1957
1957223N08145,1957-08-19 15:00:00,TS,29.6,127.3,95.0,1957
1957223N08145,1957-08-19 18:00:00,TS,30.2,127.4,90.0,1957
1957223N08145,1957-08-19 21:00:00,TS,30.6,127.5,80.0,1957
1957223N08145,1957-08-20 00:00:00,TS,31.0,127.5,70.0,1957
1957223N08145,1957-08-20 03:00:00,TS,31.3,127.6,65.0,1957
1957223N08145,1957-08-20 06:00:00,TS,31.6,127.6,60.0,1957
1957223N08145,1957-08-20 09:00:00,TS,31.9,127.7,60.0,1957
1957223N08145,1957-08-20 12:00:00,TS,32.3,127.7,60.0,1957
1957223N08145,1957-08-20 15:00:00,TS,32.4,127.7,55.0,1957
1957223N08145,1957-08-20 18:00:00,TS,32.7,127.8,50.0,1957
1957223N08145,1957-08-20 21:00:00,TS,33.6,127.9,48.0,1957
1957223N08145,1957-08-21 00:00:00,TS,34.7,128.1,45.0,1957
1957223N08145,1957-08-21 03:00:00,TS,35.9,128.1,45.0,1957
1957223N08145,1957-08-21 06:00:00,TS,37.2,128.2,45.0,1957
1957223N08145,1957-08-21 09:00:00,TS,38.4,128.2,45.0,1957
1957223N08145,1957-08-21 12:00:00,TS,39.7,128.5,45.0,1957
1957223N08145,1957-08-21 15:00:00,TS,40.9,129.5,43.0,1957
1957223N08145,1957-08-21 18:00:00,TS,42.1,130.7,40.0,1957
1957223N08145,1957-08-21 21:00:00,TS,43.3,131.5,38.0,1957
1957223N08145,1957-08-22 00:00:00,TS,44.5,132.4,35.0,1957
1957223N08145,1957-08-22 03:00:00,TS,46.0,133.6,33.0,1957
1957249N18125,1957-09-09 00:00:00,TS,21.0,126.9,65.0,1957
1957249N18125,1957-09-09 03:00:00,TS,21.1,126.4,65.0,1957
1957249N18125,1957-09-09 06:00:00,TS,21.2,126.1,65.0,1957
1957249N18125,1957-09-09 09:00:00,TS,21.3,125.9,65.0,1957
1957249N18125,1957-09-09 12:00:00,TS,21.3,125.8,65.0,1957
1957249N18125,1957-09-09 15:00:00,TS,21.3,125.7,65.0,1957
1957249N18125,1957-09-09 18:00:00,TS,21.3,125.6,65.0,1957
1957249N18125,1957-09-09 21:00:00,TS,21.3,125.6,68.0,1957
1957249N18125,1957-09-10 00:00:00,TS,21.3,125.6,70.0,1957
1957249N18125,1957-09-10 03:00:00,TS,21.2,125.5,70.0,1957
1957249N18125,1957-09-10 06:00:00,TS,21.2,125.5,70.0,1957
1957249N18125,1957-09-10 09:00:00,TS,21.2,125.4,70.0,1957
1957249N18125,1957-09-10 12:00:00,TS,21.1,125.3,70.0,1957
1957249N18125,1957-09-10 15:00:00,TS,21.0,125.2,70.0,1957
1957249N18125,1957-09-10 18:00:00,TS,20.8,125.2,70.0,1957
1957249N18125,1957-09-10 21:00:00,TS,20.7,125.1,73.0,1957
1957249N18125,1957-09-11 00:00:00,TS,20.6,125.0,75.0,1957
1957249N18125,1957-09-11 03:00:00,TS,20.5,124.9,78.0,1957
1957249N18125,1957-09-11 06:00:00,TS,20.3,124.8,80.0,1957
1957249N18125,1957-09-11 09:00:00,TS,20.1,124.7,80.0,1957
1957249N18125,1957-09-11 12:00:00,TS,19.9,124.6,80.0,1957
1957249N18125,1957-09-11 15:00:00,TS,19.9,124.4,83.0,1957
1957249N18125,1957-09-11 18:00:00,TS,19.8,124.2,85.0,1957
1957249N18125,1957-09-11 21:00:00,TS,19.8,124.1,88.0,1957
1957249N18125,1957-09-12 00:00:00,TS,19.7,123.9,90.0,1957
1957249N18125,1957-09-12 03:00:00,TS,19.7,123.8,93.0,1957
1957249N18125,1957-09-12 06:00:00,TS,19.6,123.6,95.0,1957
1957249N18125,1957-09-12 09:00:00,TS,19.6,123.4,98.0,1957
1957249N18125,1957-09-12 12:00:00,TS,19.6,123.2,100.0,1957
1957249N18125,1957-09-12 15:00:00,TS,19.6,122.9,100.0,1957
1957249N18125,1957-09-12 18:00:00,TS,19.6,122.7,100.0,1957
1957249N18125,1957-09-12 21:00:00,TS,19.7,122.5,103.0,1957
1957249N18125,1957-09-13 00:00:00,TS,19.7,122.3,105.0,1957
1957249N18125,1957-09-13 03:00:00,TS,19.8,122.1,108.0,1957
1957249N18125,1957-09-13 06:00:00,TS,19.9,121.9,110.0,1957
1957249N18125,1957-09-13 09:00:00,TS,20.1,121.5,105.0,1957
1957249N18125,1957-09-13 12:00:00,TS,20.3,121.1,100.0,1957
1957249N18125,1957-09-13 15:00:00,TS,20.5,120.9,95.0,1957
1957249N18125,1957-09-13 18:00:00,TS,20.7,120.7,90.0,1957
1957249N18125,1957-09-13 21:00:00,TS,21.0,120.3,88.0,1957
1957249N18125,1957-09-14 00:00:00,TS,21.3,119.9,85.0,1957
1957249N18125,1957-09-14 03:00:00,TS,21.6,119.6,80.0,1957
1957249N18125,1957-09-14 06:00:00,TS,21.9,119.3,75.0,1957
1957249N18125,1957-09-14 09:00:00,TS,22.2,118.9,75.0,1957
1957249N18125,1957-09-14 12:00:00,TS,22.4,118.6,75.0,1957
1957249N18125,1957-09-14 15:00:00,TS,22.8,118.3,75.0,1957
1957249N18125,1957-09-14 18:00:00,TS,23.1,118.0,75.0,1957
1957249N18125,1957-09-14 21:00:00,TS,23.4,117.7,75.0,1957
1957249N18125,1957-09-15 00:00:00,TS,23.8,117.4,75.0,1957
1957249N18125,1957-09-15 03:00:00,TS,24.1,117.1,75.0,1957
1957249N18125,1957-09-15 15:00:00,TS,25.2,114.9,63.0,1957
1957249N18125,1957-09-15 18:00:00,TS,25.6,114.5,55.0,1957
1957249N18125,1957-09-15 21:00:00,TS,26.0,113.9,50.0,1957
1957249N18125,1957-09-16 00:00:00,TS,26.4,113.2,45.0,1957
1957249N18125,1957-09-16 03:00:00,TS,26.8,112.1,40.0,1957
1957249N18125,1957-09-16 06:00:00,TS,27.0,112.0,35.0,1957
1957261N10147,1957-09-18 00:00:00,TS,10.1,146.5,90.0,1957
1957261N10147,1957-09-18 03:00:00,TS,10.4,146.0,90.0,1957
1957261N10147,1957-09-18 06:00:00,TS,10.7,145.6,90.0,1957
1957261N10147,1957-09-18 09:00:00,TS,10.9,145.2,93.0,1957
1957261N10147,1957-09-18 12:00:00,TS,11.0,144.9,95.0,1957
1957261N10147,1957-09-18 15:00:00,TS,11.2,144.5,98.0,1957
1957261N10147,1957-09-18 18:00:00,TS,11.4,144.2,100.0,1957
1957261N10147,1957-09-18 21:00:00,TS,11.6,143.7,105.0,1957
1957261N10147,1957-09-19 00:00:00,TS,11.8,143.3,110.0,1957
1957261N10147,1957-09-19 03:00:00,TS,11.9,142.9,115.0,1957
1957261N10147,1957-09-19 06:00:00,TS,12.1,142.5,120.0,1957
1957261N10147,1957-09-19 09:00:00,TS,12.4,142.0,120.0,1957
1957261N10147,1957-09-19 12:00:00,TS,12.8,141.4,120.0,1957
1957261N10147,1957-09-19 15:00:00,TS,13.1,140.7,123.0,1957
1957261N10147,1957-09-19 18:00:00,TS,13.3,140.1,125.0,1957
1957261N10147,1957-09-19 21:00:00,TS,13.4,139.5,128.0,1957
1957261N10147,1957-09-20 00:00:00,TS,13.6,138.8,130.0,1957
1957261N10147,1957-09-20 03:00:00,TS,14.0,138.0,133.0,1957
1957261N10147,1957-09-20 06:00:00,TS,14.4,137.1,135.0,1957
1957261N10147,1957-09-20 09:00:00,TS,14.7,136.3,138.0,1957
1957261N10147,1957-09-20 12:00:00,TS,15.0,135.5,140.0,1957
1957261N10147,1957-09-20 15:00:00,TS,15.2,134.7,130.0,1957
1957261N10147,1957-09-20 18:00:00,TS,15.6,134.0,120.0,1957
1957261N10147,1957-09-20 21:00:00,TS,16.0,133.3,115.0,1957
1957261N10147,1957-09-21 00:00:00,TS,16.3,132.6,110.0,1957
1957261N10147,1957-09-21 03:00:00,TS,16.5,131.9,105.0,1957
1957261N10147,1957-09-21 06:00:00,TS,16.6,131.3,100.0,1957
1957261N10147,1957-09-21 09:00:00,TS,16.9,130.7,98.0,1957
1957261N10147,1957-09-21 12:00:00,TS,17.2,130.1,95.0,1957
1957261N10147,1957-09-21 15:00:00,TS,17.4,129.6,93.0,1957
1957261N10147,1957-09-21 18:00:00,TS,17.6,129.1,90.0,1957
1957261N10147,1957-09-21 21:00:00,TS,17.8,128.5,88.0,1957
1957261N10147,1957-09-22 00:00:00,TS,18.1,128.0,85.0,1957
1957261N10147,1957-09-22 03:00:00,TS,18.2,127.5,83.0,1957
1957261N10147,1957-09-22 06:00:00,TS,18.4,127.1,80.0,1957
1957261N10147,1957-09-22 09:00:00,TS,18.6,126.7,80.0,1957
1957261N10147,1957-09-22 12:00:00,TS,18.9,126.4,80.0,1957
1957261N10147,1957-09-22 15:00:00,TS,19.1,125.9,80.0,1957
1957261N10147,1957-09-22 18:00:00,TS,19.2,125.5,80.0,1957
1957261N10147,1957-09-22 21:00:00,TS,19.3,125.2,80.0,1957
1957261N10147,1957-09-23 00:00:00,TS,19.4,125.0,80.0,1957
1957261N10147,1957-09-23 03:00:00,TS,19.5,124.8,80.0,1957
1957261N10147,1957-09-23 06:00:00,TS,19.6,124.6,80.0,1957
1957261N10147,1957-09-23 09:00:00,TS,19.7,124.3,78.0,1957
1957261N10147,1957-09-23 12:00:00,TS,19.8,124.1,75.0,1957
1957261N10147,1957-09-23 15:00:00,TS,19.9,123.8,73.0,1957
1957261N10147,1957-09-23 18:00:00,TS,20.0,123.6,70.0,1957
1957261N10147,1957-09-23 21:00:00,TS,20.1,123.4,70.0,1957
1957261N10147,1957-09-24 00:00:00,TS,20.2,123.2,70.0,1957
1957261N10147,1957-09-24 03:00:00,TS,20.4,123.0,70.0,1957
1957261N10147,1957-09-24 06:00:00,TS,20.6,122.8,70.0,1957
1957261N10147,1957-09-24 09:00:00,TS,20.9,122.6,68.0,1957
1957261N10147,1957-09-24 12:00:00,TS,21.2,122.6,65.0,1957
1957261N10147,1957-09-24 15:00:00,TS,21.6,122.5,63.0,1957
1957261N10147,1957-09-24 18:00:00,TS,21.9,122.6,60.0,1957
1957261N10147,1957-09-24 21:00:00,TS,22.3,122.7,60.0,1957
