SID,start_time,end_time,start_year,max_wind,n_track_points,mean_lat,mean_lon,par_max_wind,peak_intensity,par_peak_intensity
1986225N17134,1986-08-15 18:00:00,1986-08-29 06:00:00,1986,110.0,102,24.887254901960784,135.51176470588237,90.0,TY,TY
1986228N19120,1986-08-16 06:00:00,1986-09-06 06:00:00,1986,90.0,169,20.08698224852071,118.23254437869822,85.0,TY,TY
1986229N18130,1986-08-16 18:00:00,1986-08-17 18:00:00,1986,40.0,9,18.0,128.75555555555556,40.0,TS,TS
1986252N06153,1986-09-13 06:00:00,1986-09-20 12:00:00,1986,95.0,59,19.877966101694913,129.20338983050848,95.0,TY,TY
1986276N07177,1986-10-11 00:00:00,1986-10-19 00:00:00,1986,80.0,65,17.318461538461538,117.41230769230769,80.0,TY,TY
1986287N09141,1986-10-18 06:00:00,1986-10-23 00:00:00,1986,55.0,39,14.051282051282051,115.37692307692308,55.0,TS,TS
1986302N05178,1986-11-07 18:00:00,1986-11-11 18:00:00,1986,60.0,33,13.748484848484848,114.86969696969696,60.0,TS,TS
1986309N07162,1986-11-10 18:00:00,1986-11-16 06:00:00,1986,55.0,45,13.035555555555556,121.83777777777777,45.0,TS,TS
1986316N06146,1986-11-18 18:00:00,1986-11-25 00:00:00,1986,100.0,51,19.7,125.29803921568627,100.0,TY,TY
1986330N05173,1986-11-28 06:00:00,1986-12-13 00:00:00,1986,135.0,119,15.62016806722689,140.96722689075628,100.0,STY,TY
1986343N05176,1986-12-14 06:00:00,1986-12-23 12:00:00,1986,95.0,75,9.976,138.35066666666665,95.0,TY,TY
1986353N03178,1986-12-21 18:00:00,1987-01-01 06:00:00,1986,90.0,85,11.171764705882353,144.67176470588237,80.0,TY,TY
1987007N06162,1987-01-06 12:00:00,1987-01-14 00:00:00,1987,95.0,61,8.777049180327868,143.0311475409836,70.0,TY,TY
1987093N05155,1987-04-03 00:00:00,1987-04-15 00:00:00,1987,40.0,97,7.950515463917526,145.30309278350515,25.0,TS,TD
1987176N10150,1987-06-24 18:00:00,1987-07-02 00:00:00,1987,75.0,59,17.833898305084748,137.38474576271187,75.0,TY,TY
1987188N10151,1987-07-06 12:00:00,1987-07-16 12:00:00,1987,130.0,81,20.78641975308642,134.39753086419753,130.0,STY,STY
1987196N09146,1987-07-15 06:00:00,1987-07-22 00:00:00,1987,65.0,55,16.56,129.96545454545455,65.0,TY,TY
1987200N04191,1987-07-18 12:00:00,1987-08-01 12:00:00,1987,125.0,113,17.594690265486726,155.28761061946904,110.0,TY,TY
1987202N09144,1987-07-21 00:00:00,1987-07-30 06:00:00,1987,65.0,75,21.012,127.87733333333333,65.0,TY,TY
1987219N08134,1987-08-07 00:00:00,1987-08-17 06:00:00,1987,140.0,83,13.280722891566265,121.87831325301204,140.0,STY,STY
1987219N08155,1987-08-07 00:00:00,1987-08-24 12:00:00,1987,85.0,141,14.195744680851064,126.76737588652483,85.0,TY,TY
1987231N10159,1987-08-19 06:00:00,1987-08-31 06:00:00,1987,130.0,97,17.742268041237114,136.58865979381443,130.0,STY,STY
1987245N15133,1987-09-04 00:00:00,1987-09-11 00:00:00,1987,105.0,57,19.61578947368421,123.96666666666667,105.0,TY,TY
1987282N12137,1987-10-09 18:00:00,1987-10-17 00:00:00,1987,95.0,59,21.10169491525424,135.5135593220339,90.0,TY,TY
1987288N13168,1987-10-14 18:00:00,1987-10-28 06:00:00,1987,140.0,109,17.455045871559633,134.94128440366973,125.0,STY,TY
1987311N10148,1987-11-07 00:00:00,1987-11-19 12:00:00,1987,45.0,101,13.02871287128713,128.04257425742574,38.0,TS,TS
1987320N03171,1987-11-16 00:00:00,1987-11-30 06:00:00,1987,145.0,115,10.862608695652174,138.3678260869565,145.0,STY,STY
1987325N13126,1987-11-20 18:00:00,1987-11-25 12:00:00,1987,45.0,39,12.297435897435898,115.56666666666668,25.0,TS,TD
1987343N05154,1987-12-09 00:00:00,1987-12-20 06:00:00,1987,100.0,91,10.95934065934066,132.15274725274725,100.0,TY,TY
1988005N03174,1988-01-05 06:00:00,1988-01-18 00:00:00,1988,115.0,103,10.509708737864077,149.54757281553398,90.0,TY,TY
1988150N19119,1988-05-29 00:00:00,1988-06-03 06:00:00,1988,80.0,43,20.746511627906976,120.56511627906977,73.0,TY,TY
1988156N18128,1988-06-04 00:00:00,1988-06-06 00:00:00,1988,30.0,17,20.476470588235294,123.15294117647058,30.0,TD,TD
1988170N05141,1988-06-18 06:00:00,1988-06-24 18:00:00,1988,70.0,53,14.601886792452829,130.2622641509434,70.0,TY,TY
1988177N07137,1988-06-24 12:00:00,1988-06-29 00:00:00,1988,45.0,37,9.897297297297296,127.22702702702702,45.0,TS,TS
1988193N09149,1988-07-11 00:00:00,1988-07-19 12:00:00,1988,115.0,69,14.486956521739131,134.54202898550724,115.0,TY,TY
1988218N21128,1988-08-05 00:00:00,1988-08-08 00:00:00,1988,45.0,25,25.944000000000003,126.152,25.0,TS,TD
1988255N15132,1988-09-12 06:00:00,1988-09-16 00:00:00,1988,45.0,31,18.480645161290322,136.75806451612902,30.0,TS,TD
1988260N15157,1988-09-16 06:00:00,1988-09-24 12:00:00,1988,55.0,67,19.24328358208955,138.6238805970149,55.0,TS,TS
1988263N15126,1988-09-18 18:00:00,1988-09-22 00:00:00,1988,60.0,27,19.11851851851852,120.26296296296296,40.0,TS,TS
1988274N12142,1988-09-30 06:00:00,1988-10-08 18:00:00,1988,140.0,69,20.38840579710145,131.62753623188405,140.0,STY,STY
1988282N17153,1988-10-08 06:00:00,1988-10-16 18:00:00,1988,90.0,69,21.276811594202897,135.45072463768116,90.0,TY,TY
1988290N08145,1988-10-16 06:00:00,1988-10-22 18:00:00,1988,75.0,53,14.249056603773585,127.42830188679245,75.0,TY,TY
1988295N10138,1988-10-20 12:00:00,1988-10-28 18:00:00,1988,125.0,67,14.08955223880597,123.44626865671641,125.0,TY,TY
1988306N15130,1988-11-01 06:00:00,1988-11-03 06:00:00,1988,25.0,17,11.48235294117647,123.68823529411763,25.0,TD,TD
1988307N09131,1988-11-03 12:00:00,1988-11-06 18:00:00,1988,65.0,27,10.011111111111111,114.82962962962964,55.0,TY,TS
1988308N09140,1988-11-03 00:00:00,1988-11-12 00:00:00,1988,125.0,73,12.054794520547945,124.13561643835617,125.0,TY,TY
1988356N05142,1988-12-21 06:00:00,1988-12-25 00:00:00,1988,55.0,31,11.935483870967742,129.76451612903224,55.0,TS,TS
1989010N16212,1989-01-09 12:00:00,1989-01-22 00:00:00,1989,55.0,101,17.480198019801982,170.92376237623762,40.0,TS,TS
1989134N07138,1989-05-14 00:00:00,1989-05-21 00:00:00,1989,75.0,57,14.008771929824562,123.01578947368421,53.0,TY,TS
1989153N04144,1989-06-02 06:00:00,1989-06-11 12:00:00,1989,100.0,75,12.838666666666667,123.04933333333334,65.0,TY,TY
1989169N16142,1989-06-18 00:00:00,1989-06-24 12:00:00,1989,35.0,53,19.796226415094342,130.26037735849056,35.0,TS,TS
1989187N15132,1989-07-05 12:00:00,1989-07-11 12:00:00,1989,60.0,49,17.47142857142857,120.84693877551021,60.0,TS,TS
1989190N20160,1989-07-09 00:00:00,1989-07-19 00:00:00,1989,140.0,81,18.737037037037037,132.61111111111111,140.0,STY,STY
1989194N13149,1989-07-13 06:00:00,1989-07-21 06:00:00,1989,55.0,65,22.5,131.98923076923074,50.0,TS,TS
1989199N05139,1989-07-18 00:00:00,1989-07-24 12:00:00,1989,55.0,53,14.30188679245283,118.52641509433961,33.0,TS,TD
1989208N20133,1989-07-27 00:00:00,1989-07-31 00:00:00,1989,30.0,33,24.48181818181818,126.5060606060606,30.0,TD,TD
1989209N22130,1989-07-29 06:00:00,1989-08-07 06:00:00,1989,50.0,73,29.00958904109589,125.1890410958904,25.0,TS,TD
1989235N26122,1989-08-22 18:00:00,1989-08-28 12:00:00,1989,50.0,47,30.16595744680851,129.6340425531915,35.0,TS,TS
1989246N16159,1989-09-03 00:00:00,1989-09-14 00:00:00,1989,125.0,89,20.8876404494382,132.9303370786517,125.0,TY,TY
1989254N17145,1989-09-11 00:00:00,1989-09-16 18:00:00,1989,50.0,47,23.30851063829787,132.8872340425532,45.0,TS,TS
1989259N20126,1989-09-16 18:00:00,1989-09-21 00:00:00,1989,65.0,35,30.817142857142855,134.00285714285715,33.0,TY,TD
1989271N12142,1989-09-28 00:00:00,1989-10-10 18:00:00,1989,130.0,103,16.997087378640778,126.13106796116504,130.0,STY,STY
1989272N18120,1989-09-28 18:00:00,1989-10-03 18:00:00,1989,80.0,41,19.05121951219512,113.09024390243901,20.0,TY,TD
1989279N07151,1989-10-06 00:00:00,1989-10-13 18:00:00,1989,70.0,63,12.60952380952381,128.44444444444446,65.0,TY,TY
1989286N14137,1989-10-13 00:00:00,1989-10-22 12:00:00,1989,140.0,77,16.72077922077922,123.912987012987,140.0,STY,STY
1989314N10152,1989-11-10 00:00:00,1989-11-24 00:00:00,1989,90.0,113,12.823008849557523,133.94247787610618,90.0,TY,TY
1989324N17174,1989-11-20 00:00:00,1989-12-04 12:00:00,1989,140.0,117,15.155555555555557,146.0059829059829,140.0,STY,STY
1990117N04152,1990-04-27 00:00:00,1990-05-07 00:00:00,1990,35.0,81,12.598765432098766,148.37283950617285,15.0,TS,TD
1990129N05138,1990-05-09 00:00:00,1990-05-20 06:00:00,1990,90.0,91,11.497802197802198,124.0,38.0,TY,TS
1990163N08133,1990-06-12 00:00:00,1990-06-19 00:00:00,1990,55.0,57,15.603508771929825,118.59122807017543,30.0,TS,TD
1990166N06141,1990-06-15 06:00:00,1990-06-25 12:00:00,1990,90.0,83,16.221686746987952,128.03734939759036,90.0,TY,TY
1990171N11148,1990-06-20 00:00:00,1990-07-01 00:00:00,1990,115.0,89,15.413483146067415,130.7516853932584,115.0,TY,TY
1990180N09159,1990-06-29 00:00:00,1990-07-13 00:00:00,1990,45.0,113,16.63716814159292,138.9212389380531,45.0,TS,TS
1990202N13130,1990-07-22 06:00:00,1990-08-01 00:00:00,1990,55.0,79,19.772151898734176,120.35822784810125,30.0,TS,TD
1990208N18132,1990-07-26 12:00:00,1990-08-09 00:00:00,1990,95.0,109,27.11467889908257,140.73853211009174,20.0,TY,TD
1990221N07162,1990-08-09 06:00:00,1990-08-22 12:00:00,1990,90.0,107,18.441121495327103,135.5308411214953,90.0,TY,TY
1990232N13141,1990-08-20 06:00:00,1990-08-30 06:00:00,1990,70.0,81,17.266666666666666,123.70493827160495,65.0,TY,TY
1990235N10152,1990-08-22 12:00:00,1990-09-02 06:00:00,1990,90.0,87,21.01494252873563,134.6206896551724,88.0,TY,TY
1990245N16149,1990-09-02 06:00:00,1990-09-09 06:00:00,1990,75.0,57,19.05087719298246,130.959649122807,75.0,TY,TY
1990245N20123,1990-09-02 06:00:00,1990-09-05 00:00:00,1990,45.0,23,24.656521739130437,121.76521739130435,25.0,TS,TD
1990250N13157,1990-09-07 00:00:00,1990-09-20 06:00:00,1990,90.0,107,17.763551401869158,128.79158878504674,70.0,TY,TY
1990251N06171,1990-09-08 00:00:00,1990-09-22 00:00:00,1990,145.0,113,21.753982300884953,146.08141592920356,135.0,STY,STY
1990261N12141,1990-09-18 06:00:00,1990-10-01 00:00:00,1990,80.0,103,21.054368932038834,132.77961165048544,80.0,TY,TY
1990271N13153,1990-09-28 06:00:00,1990-10-08 12:00:00,1990,90.0,83,21.379518072289155,139.0120481927711,90.0,TY,TY
1990272N11121,1990-09-29 06:00:00,1990-10-05 12:00:00,1990,35.0,51,13.209803921568628,110.90980392156862,25.0,TS,TD
1990283N15129,1990-10-09 12:00:00,1990-10-15 06:00:00,1990,35.0,47,13.661702127659575,115.80212765957447,20.0,TS,TD
1990288N15118,1990-10-15 06:00:00,1990-10-20 06:00:00,1990,40.0,41,14.168292682926829,110.32926829268293,20.0,TS,TD
1990309N08167,1990-11-05 06:00:00,1990-12-01 00:00:00,1990,140.0,207,12.844927536231884,148.4743961352657,140.0,STY,STY
1990310N07152,1990-11-06 00:00:00,1990-11-18 12:00:00,1990,150.0,101,11.645544554455446,126.7940594059406,150.0,STY,STY
1990312N12121,1990-11-08 06:00:00,1990-11-13 00:00:00,1990,50.0,39,12.461538461538462,112.54102564102566,15.0,TS,TD
1990319N07197,1990-11-14 12:00:00,1990-12-05 00:00:00,1990,140.0,165,9.405454545454546,158.65333333333334,30.0,STY,TD
1991062N04156,1991-03-03 06:00:00,1991-03-15 18:00:00,1991,60.0,101,7.361386138613861,137.21485148514853,48.0,TS,TS
1991111N04145,1991-04-20 12:00:00,1991-04-28 18:00:00,1991,45.0,67,9.813432835820896,125.18656716417911,40.0,TS,TS
1991124N05152,1991-05-04 00:00:00,1991-05-16 12:00:00,1991,140.0,101,12.859405940594058,139.35643564356437,140.0,STY,STY
1991163N11128,1991-06-11 18:00:00,1991-06-17 00:00:00,1991,105.0,43,15.47906976744186,123.25813953488372,105.0,TY,TY
1991187N06139,1991-07-06 00:00:00,1991-07-14 12:00:00,1991,80.0,69,13.58695652173913,121.35217391304347,45.0,TY,TS
1991194N11147,1991-07-12 18:00:00,1991-07-20 06:00:00,1991,125.0,61,16.81967213114754,130.78032786885245,125.0,TY,TY
1991196N06153,1991-07-15 00:00:00,1991-07-25 06:00:00,1991,70.0,83,13.672289156626505,130.1987951807229,70.0,TY,TY
1991200N05157,1991-07-18 12:00:00,1991-07-30 00:00:00,1991,95.0,93,17.93763440860215,135.71505376344086,90.0,TY,TY
1991220N10133,1991-08-08 00:00:00,1991-08-18 00:00:00,1991,95.0,81,16.67037037037037,119.3,45.0,TY,TS
1991220N20160,1991-08-08 00:00:00,1991-08-19 06:00:00,1991,85.0,91,24.63186813186813,141.55274725274725,58.0,TY,TS
1991239N20133,1991-08-27 00:00:00,1991-08-31 12:00:00,1991,40.0,38,27.805263157894736,135.56315789473683,25.0,TS,TD
1991244N19126,1991-09-01 00:00:00,1991-09-07 12:00:00,1991,55.0,53,20.28679245283019,117.73396226415093,25.0,TS,TD
1991251N12138,1991-09-08 00:00:00,1991-09-14 12:00:00,1991,90.0,55,21.427272727272726,135.3181818181818,75.0,TY,TY
1991256N13171,1991-09-13 12:00:00,1991-09-27 18:00:00,1991,130.0,116,18.182758620689654,143.225,130.0,STY,STY
1991256N14148,1991-09-13 06:00:00,1991-09-19 12:00:00,1991,50.0,51,21.586274509803925,136.81176470588235,50.0,TS,TS
1991257N16130,1991-09-15 00:00:00,1991-10-02 06:00:00,1991,110.0,139,20.033812949640286,119.46187050359713,110.0,TY,TY
1991274N14149,1991-10-01 00:00:00,1991-10-13 00:00:00,1991,115.0,97,22.341237113402062,137.32577319587628,115.0,TY,TY
1991289N06156,1991-10-16 00:00:00,1991-10-31 06:00:00,1991,145.0,123,13.892682926829268,135.72926829268295,145.0,STY,STY
1991301N08173,1991-10-28 06:00:00,1991-11-15 00:00:00,1991,130.0,143,15.07902097902098,141.8272727272727,115.0,STY,TY
1991304N08140,1991-11-01 06:00:00,1991-11-08 12:00:00,1991,45.0,59,11.857627118644068,123.39491525423729,45.0,TS,TS
1991317N09141,1991-11-12 18:00:00,1991-11-20 00:00:00,1991,45.0,59,13.072881355932203,125.17966101694915,45.0,TS,TS
1992172N07144,1992-06-20 06:00:00,1992-07-01 00:00:00,1992,120.0,87,17.57126436781609,131.63563218390803,120.0,TY,TY
1992174N13126,1992-06-21 18:00:00,1992-07-01 00:00:00,1992,80.0,75,16.502666666666666,113.79066666666665,38.0,TY,TS
1992176N06145,1992-06-24 00:00:00,1992-07-04 00:00:00,1992,40.0,81,11.61358024691358,137.5395061728395,40.0,TS,TS
1992188N07156,1992-07-05 18:00:00,1992-07-14 00:00:00,1992,75.0,67,13.995522388059703,130.57014925373136,75.0,TY,TY
1992194N07140,1992-07-11 12:00:00,1992-07-18 12:00:00,1992,55.0,57,15.72456140350877,123.83859649122807,25.0,TS,TD
1992198N13135,1992-07-16 00:00:00,1992-07-24 00:00:00,1992,65.0,65,16.886153846153846,120.9676923076923,35.0,TY,TS
1992212N05154,1992-07-30 00:00:00,1992-08-10 00:00:00,1992,115.0,90,19.37666666666667,142.03,115.0,TY,TY
1992212N20135,1992-07-30 00:00:00,1992-08-05 06:00:00,1992,80.0,53,26.971698113207548,132.05094339622642,30.0,TY,TD
1992227N13130,1992-08-13 12:00:00,1992-08-22 06:00:00,1992,40.0,71,22.809859154929576,137.46901408450702,35.0,TS,TS
1992236N07159,1992-08-24 12:00:00,1992-09-06 06:00:00,1992,130.0,103,17.097087378640776,136.1368932038835,118.0,STY,TY
1992237N14144,1992-08-23 12:00:00,1992-09-01 00:00:00,1992,50.0,69,21.131884057971014,128.64492753623188,50.0,TS,TS
1992259N11159,1992-09-14 12:00:00,1992-09-24 18:00:00,1992,65.0,83,19.604819277108433,133.25060240963853,65.0,TY,TY
1992277N16140,1992-10-03 06:00:00,1992-10-18 00:00:00,1992,155.0,119,18.856302521008406,132.92268907563025,155.0,STY,STY
1992286N12115,1992-10-12 06:00:00,1992-10-29 12:00:00,1992,90.0,139,11.792805755395683,111.15755395683453,73.0,TY,TY
1992289N08135,1992-10-15 00:00:00,1992-10-29 18:00:00,1992,80.0,119,13.16218487394958,125.50336134453781,80.0,TY,TY
1992302N06150,1992-10-27 12:00:00,1992-11-09 06:00:00,1992,145.0,103,16.236893203883497,145.21165048543688,145.0,STY,STY
1992314N08141,1992-11-08 12:00:00,1992-11-22 00:00:00,1992,125.0,109,11.671559633027524,105.65871559633027,28.0,TY,TD
1992318N06182,1992-11-13 06:00:00,1992-12-01 00:00:00,1992,160.0,143,14.03076923076923,151.26363636363638,115.0,STY,TY
1993059N05136,1993-02-27 18:00:00,1993-03-02 00:00:00,1993,25.0,19,7.226315789473685,128.7526315789474,25.0,TD,TD
1993096N08148,1993-04-06 00:00:00,1993-04-14 12:00:00,1993,25.0,69,7.1637681159420294,136.11449275362318,25.0,TD,TD
1993105N06165,1993-04-15 06:00:00,1993-04-28 18:00:00,1993,30.0,109,7.201834862385321,145.8,30.0,TD,TD
1993164N04160,1993-06-13 06:00:00,1993-06-28 18:00:00,1993,130.0,125,10.718399999999999,140.092,130.0,STY,STY
1993166N06131,1993-06-15 06:00:00,1993-06-20 06:00:00,1993,30.0,41,10.492682926829268,127.51951219512196,30.0,TD,TD
1993185N09137,1993-07-04 06:00:00,1993-07-13 00:00:00,1993,85.0,71,13.704225352112676,120.16338028169015,60.0,TY,TS
1993193N08144,1993-07-11 12:00:00,1993-07-17 06:00:00,1993,45.0,47,12.046808510638298,132.75106382978723,45.0,TS,TS
1993205N15137,1993-07-24 06:00:00,1993-07-28 06:00:00,1993,45.0,35,27.13142857142857,134.56285714285713,45.0,TS,TS
1993207N19130,1993-07-25 18:00:00,1993-08-01 00:00:00,1993,65.0,52,29.71923076923077,132.01538461538462,38.0,TY,TS
1993211N07161,1993-07-30 06:00:00,1993-08-11 06:00:00,1993,120.0,97,17.31855670103093,141.06494845360825,120.0,TY,TY
1993215N08154,1993-08-03 00:00:00,1993-08-14 00:00:00,1993,65.0,89,16.04943820224719,142.90337078651686,50.0,TY,TS
1993224N07153,1993-08-12 00:00:00,1993-08-22 06:00:00,1993,80.0,83,15.64578313253012,126.24698795180723,55.0,TY,TS
1993231N09134,1993-08-19 06:00:00,1993-08-29 12:00:00,1993,45.0,83,13.985542168674698,119.37228915662651,45.0,TS,TS
1993240N17142,1993-08-27 12:00:00,1993-09-05 06:00:00,1993,130.0,73,25.935616438356163,132.78493150684932,115.0,STY,TY
1993246N16129,1993-09-03 06:00:00,1993-09-10 12:00:00,1993,55.0,59,25.577966101694912,133.18813559322035,45.0,TS,TS
1993250N17119,1993-09-07 06:00:00,1993-09-15 00:00:00,1993,110.0,63,20.488888888888887,120.10793650793651,93.0,TY,TY
1993253N06150,1993-09-09 18:00:00,1993-09-18 18:00:00,1993,65.0,73,15.156164383561645,127.13287671232878,53.0,TY,TS
1993261N11131,1993-09-18 06:00:00,1993-09-27 18:00:00,1993,80.0,77,18.555844155844156,116.4038961038961,20.0,TY,TD
1993270N07153,1993-09-27 06:00:00,1993-10-09 00:00:00,1993,140.0,95,19.41894736842105,142.11052631578949,140.0,STY,STY
1993271N14134,1993-09-28 00:00:00,1993-10-09 06:00:00,1993,70.0,91,19.264835164835162,129.0263736263736,70.0,TY,TY
1993275N04159,1993-10-02 06:00:00,1993-10-11 00:00:00,1993,35.0,71,12.618309859154929,143.38169014084508,35.0,TS,TS
1993279N12114,1993-10-06 00:00:00,1993-10-13 12:00:00,1993,25.0,61,17.18032786885246,120.80819672131148,25.0,TD,TD
1993298N11154,1993-10-25 00:00:00,1993-11-05 00:00:00,1993,120.0,89,15.233707865168538,130.6247191011236,120.0,TY,TY
1993317N08149,1993-11-13 06:00:00,1993-11-19 00:00:00,1993,25.0,47,6.699999999999999,138.55744680851063,25.0,TD,TD
1993322N09137,1993-11-17 12:00:00,1993-11-24 12:00:00,1993,95.0,57,11.396491228070175,121.33157894736841,63.0,TY,TS
1993331N05172,1993-11-27 06:00:00,1993-12-09 12:00:00,1993,105.0,99,10.11111111111111,136.7020202020202,80.0,TY,TY
1993336N05164,1993-12-01 12:00:00,1993-12-16 06:00:00,1993,120.0,119,10.463865546218488,128.58067226890756,120.0,TY,TY
1993353N05159,1993-12-18 18:00:00,1993-12-30 06:00:00,1993,70.0,93,8.381720430107526,134.78924731182795,70.0,TY,TY
1994001N05156,1994-01-01 06:00:00,1994-01-06 12:00:00,1994,25.0,43,9.002325581395349,136.97674418604652,25.0,TD,TD
1994088N09148,1994-03-28 18:00:00,1994-04-09 06:00:00,1994,75.0,93,11.994623655913978,127.45376344086023,75.0,TY,TY
1994134N05161,1994-05-14 00:00:00,1994-05-27 00:00:00,1994,30.0,105,9.393333333333333,137.4952380952381,30.0,TD,TD
1994169N06152,1994-06-18 00:00:00,1994-06-25 18:00:00,1994,45.0,63,13.222222222222221,129.12857142857143,40.0,TS,TS
1994181N17137,1994-06-29 12:00:00,1994-07-05 06:00:00,1994,30.0,47,19.3,120.65106382978725,25.0,TD,TD
1994186N09139,1994-07-05 00:00:00,1994-07-12 00:00:00,1994,125.0,57,17.45964912280702,127.24035087719298,125.0,TY,TY
1994189N16117,1994-07-08 00:00:00,1994-07-11 06:00:00,1994,45.0,27,16.537037037037038,117.04074074074073,45.0,TS,TS
1994191N08141,1994-07-10 00:00:00,1994-07-25 12:00:00,1994,65.0,125,21.604,143.56,20.0,TY,TD
1994192N05139,1994-07-11 00:00:00,1994-07-28 06:00:00,1994,130.0,140,21.95214285714286,131.37428571428572,130.0,STY,STY
1994197N14115,1994-07-16 06:00:00,1994-07-21 18:00:00,1994,45.0,45,17.84888888888889,122.04,45.0,TS,TS
1994206N14131,1994-07-25 06:00:00,1994-08-03 06:00:00,1994,50.0,74,25.456756756756757,129.77567567567567,33.0,TS,TD
1994210N16144,1994-07-29 00:00:00,1994-08-05 00:00:00,1994,60.0,57,20.159649122807014,128.959649122807,60.0,TS,TS
1994211N12152,1994-07-30 00:00:00,1994-08-13 06:00:00,1994,140.0,115,21.895652173913042,131.96869565217392,140.0,STY,STY
1994224N20152,1994-08-12 00:00:00,1994-08-22 18:00:00,1994,130.0,87,21.180459770114943,134.07241379310344,130.0,STY,STY
1994231N12157,1994-08-19 00:00:00,1994-09-02 18:00:00,1994,105.0,119,22.756302521008404,144.76470588235293,105.0,TY,TY
1994232N10144,1994-08-20 00:00:00,1994-08-29 12:00:00,1994,60.0,77,16.801298701298702,122.57922077922079,30.0,TS,TD
1994242N12112,1994-08-30 00:00:00,1994-09-08 12:00:00,1994,45.0,77,16.166233766233766,111.54675324675325,20.0,TS,TD
1994249N12136,1994-09-06 06:00:00,1994-09-08 12:00:00,1994,30.0,19,12.952631578947368,132.4578947368421,30.0,TD,TD
1994250N14133,1994-09-08 18:00:00,1994-09-14 18:00:00,1994,50.0,49,18.851020408163265,114.87142857142857,30.0,TS,TD
1994259N12128,1994-09-16 00:00:00,1994-10-01 12:00:00,1994,135.0,126,22.257142857142856,137.4952380952381,128.0,STY,TY
1994273N08176,1994-09-30 06:00:00,1994-10-13 00:00:00,1994,120.0,103,18.732038834951457,140.2398058252427,120.0,TY,TY
1994287N08176,1994-10-13 12:00:00,1994-11-04 00:00:00,1994,115.0,173,18.8121387283237,143.07572254335258,115.0,TY,TY
1994287N14156,1994-10-14 00:00:00,1994-10-27 00:00:00,1994,80.0,105,13.595238095238095,126.93809523809524,80.0,TY,TY
1994298N25161,1994-10-25 00:00:00,1994-11-10 06:00:00,1994,135.0,131,19.714503816793894,150.8740458015267,135.0,STY,STY
1994345N06165,1994-12-10 18:00:00,1994-12-26 12:00:00,1994,115.0,127,10.596850393700787,136.11023622047244,115.0,TY,TY
1994348N04175,1994-12-14 00:00:00,1994-12-26 12:00:00,1994,50.0,101,10.903960396039604,157.01287128712872,30.0,TS,TD
1995148N07150,1995-05-28 00:00:00,1995-06-09 18:00:00,1995,50.0,103,15.532038834951456,127.2621359223301,50.0,TS,TS
1995193N06156,1995-07-12 06:00:00,1995-07-25 06:00:00,1995,105.0,105,21.15714285714286,137.66,100.0,TY,TY
1995206N15133,1995-07-25 06:00:00,1995-07-31 18:00:00,1995,65.0,53,18.747169811320756,121.35094339622643,45.0,TY,TS
1995209N17122,1995-07-27 18:00:00,1995-07-29 06:00:00,1995,35.0,13,18.023076923076925,122.37692307692308,35.0,TS,TS
1995215N12145,1995-08-03 00:00:00,1995-08-13 00:00:00,1995,70.0,81,17.049382716049383,128.54197530864198,43.0,TY,TS
1995225N12124,1995-08-13 06:00:00,1995-08-21 00:00:00,1995,60.0,63,16.522222222222222,114.36031746031746,15.0,TS,TD
1995229N12144,1995-08-17 00:00:00,1995-08-30 00:00:00,1995,55.0,105,27.727619047619047,135.4104761904762,45.0,TS,TS
1995233N23130,1995-08-21 00:00:00,1995-08-23 00:00:00,1995,25.0,17,24.258823529411764,126.70588235294117,25.0,TD,TD
1995236N10134,1995-08-24 00:00:00,1995-09-01 18:00:00,1995,130.0,71,17.953521126760563,123.25915492957746,130.0,STY,STY
1995244N08139,1995-09-01 00:00:00,1995-09-08 00:00:00,1995,45.0,57,16.04035087719298,120.66315789473684,35.0,TS,TS
1995247N05144,1995-09-03 12:00:00,1995-09-11 18:00:00,1995,30.0,67,9.929850746268656,123.64477611940299,25.0,TD,TD
1995252N08142,1995-09-09 00:00:00,1995-09-24 00:00:00,1995,90.0,121,22.527272727272727,139.47438016528926,45.0,TY,TS
1995258N14115,1995-09-14 12:00:00,1995-09-24 18:00:00,1995,130.0,84,20.235714285714284,119.1547619047619,130.0,STY,STY
1995262N04161,1995-09-19 00:00:00,1995-09-29 00:00:00,1995,25.0,81,7.607407407407408,132.84938271604938,25.0,TD,TD
1995264N06174,1995-09-21 06:00:00,1995-10-04 12:00:00,1995,95.0,107,11.378504672897197,135.43831775700934,95.0,TY,TY
1995276N13124,1995-10-03 06:00:00,1995-10-07 12:00:00,1995,25.0,35,14.134285714285713,114.48,20.0,TD,TD
1995277N07141,1995-10-03 12:00:00,1995-10-14 12:00:00,1995,75.0,89,14.66067415730337,119.32359550561797,28.0,TY,TD
1995279N15153,1995-10-05 18:00:00,1995-10-17 12:00:00,1995,45.0,95,20.974736842105262,141.1357894736842,20.0,TS,TD
1995287N08163,1995-10-13 18:00:00,1995-10-23 12:00:00,1995,140.0,79,19.627848101265823,147.04050632911392,140.0,STY,STY
1995292N08150,1995-10-18 12:00:00,1995-10-27 18:00:00,1995,65.0,75,11.42,125.92266666666667,45.0,TY,TS
1995293N05177,1995-10-20 06:00:00,1995-11-07 12:00:00,1995,155.0,147,12.140816326530613,137.47414965986394,155.0,STY,STY
1995294N05163,1995-10-21 00:00:00,1995-11-02 06:00:00,1995,120.0,99,9.835353535353535,130.1949494949495,113.0,TY,TY
